,X,Y,method,covar,alternative,n,r,CI95%,p-unc,marker,stage,system,ci_low,ci_high,p-fdr
330,eA1C,Median daily protein caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,653,-0.07686550037715591,[-0.15 -0.  ],0.049956978240268284,^,Wake,Nutrition,-0.15,-0.0,0.17043776108622014
331,eA1C,Average width (FI),pearson,"['age', 'gender']",two-sided,345,0.003483527615935679,[-0.1   0.11],0.9487468657458776,^,Wake,Vascular,-0.1,0.11,0.9783050887668358
332,eA1C,Fractal dimension (FI),pearson,"['age', 'gender']",two-sided,345,0.0017957845944864734,[-0.1   0.11],0.9735653252681199,^,Wake,Vascular,-0.1,0.11,0.9893875245597746
333,eA1C,Vessel density (FI),pearson,"['age', 'gender']",two-sided,345,0.010327055114614191,[-0.1   0.12],0.8488651310422717,^,Wake,Vascular,-0.1,0.12,0.9406347686326492
378,GMI,Waist circumference,pearson,"['age', 'gender']",two-sided,653,-0.0051900727198207755,[-0.08  0.07],0.8948501826364355,^,Wake,Anthropometry and body composition,-0.08,0.07,0.9618310477921962
379,GMI,Sitting BP diastolic,pearson,"['age', 'gender']",two-sided,653,-0.002780090353015327,[-0.08  0.07],0.9435593260072251,^,Wake,Vascular,-0.08,0.07,0.9761538797569078
380,GMI,Sitting BP systolic,pearson,"['age', 'gender']",two-sided,653,0.025253685837640736,[-0.05  0.1 ],0.5200913906995044,^,Wake,Vascular,-0.05,0.1,0.755838304877352
381,GMI,BMI,pearson,"['age', 'gender']",two-sided,653,0.0035903084735211897,[-0.07  0.08],0.9271510088610104,^,Wake,Anthropometry and body composition,-0.07,0.08,0.9718301250259846
382,GMI,HDL cholesterol (BT),pearson,"['age', 'gender']",two-sided,250,-0.011589511793295813,[-0.14  0.11],0.8558999026470377,^,Wake,Lipids,-0.14,0.11,0.9433146541255069
383,GMI,WBC (BT),pearson,"['age', 'gender']",two-sided,296,0.054262632668112674,[-0.06  0.17],0.35385904421625325,^,Wake,Inflammatory markers,-0.06,0.17,0.6209980252201301
384,GMI,GGT (BT),pearson,"['age', 'gender']",two-sided,95,0.03957859865297795,[-0.17  0.24],0.7064205816509761,^,Wake,Liver,-0.17,0.24,0.8742478151394205
385,GMI,CRP (BT),pearson,"['age', 'gender']",two-sided,90,-0.012410830977457543,[-0.22  0.2 ],0.9086324576180399,^,Wake,Inflammatory markers,-0.22,0.2,0.9649886480044638
386,GMI,AST\GOT (BT),pearson,"['age', 'gender']",two-sided,220,0.06503779186545018,[-0.07  0.2 ],0.3391919384084874,^,Wake,Liver,-0.07,0.2,0.6061696994402612
387,GMI,HbA1C (BT),pearson,"['age', 'gender']",two-sided,166,0.2574537608614955,[0.11 0.4 ],0.0008744628574862091,^,Wake,HbA1C,0.11,0.4,0.006023584251823809
388,GMI,Total cholesterol (BT),pearson,"['age', 'gender']",two-sided,257,0.1249720589076174,[0.   0.24],0.046189045679209,^,Wake,Lipids,0.0,0.24,0.16108996422686658
389,GMI,Triglycerides (BT),pearson,"['age', 'gender']",two-sided,259,0.09378304707189909,[-0.03  0.21],0.1337610226780734,^,Wake,Lipids,-0.03,0.21,0.34473907183028396
390,GMI,LDL cholesterol (BT),pearson,"['age', 'gender']",two-sided,132,0.17329511519863688,[0.   0.34],0.04864046348355734,^,Wake,Lipids,0.0,0.34,0.16763202272302694
391,GMI,ALT\GPT (BT),pearson,"['age', 'gender']",two-sided,257,0.05292582824949183,[-0.07  0.17],0.4000144504662855,^,Wake,Liver,-0.07,0.17,0.668908945511706
392,GMI,eGFR (BT),pearson,"['age', 'gender']",two-sided,288,-0.019216636471341062,[-0.13  0.1 ],0.7462488751866506,^,Wake,Vascular,-0.13,0.1,0.8914258130530678
393,GMI,Total Sleep Time (SM),pearson,"['age', 'gender']",two-sided,653,-0.04214923788888996,[-0.12  0.03],0.2828963283239416,^,Wake,Sleep,-0.12,0.03,0.5529568851790998
394,GMI,AHI (SM),pearson,"['age', 'gender']",two-sided,645,-0.05388969805410563,[-0.13  0.02],0.17230396288944003,^,Wake,Sleep,-0.13,0.02,0.4062840619304692
395,GMI,Total Wake Time (SM),pearson,"['age', 'gender']",two-sided,653,0.07438660649709636,[-0.    0.15],0.05783674994035587,^,Wake,Sleep,-0.0,0.15,0.190175565475523
396,GMI,ODI (SM),pearson,"['age', 'gender']",two-sided,641,-0.028324390523330082,[-0.11  0.05],0.4747708321811316,^,Wake,Sleep,-0.11,0.05,0.7232554795570849
397,GMI,Mean Oxygen Saturation (SM),pearson,"['age', 'gender']",two-sided,646,-0.12597434223185944,[-0.2  -0.05],0.0013580105407296594,^,Wake,Sleep,-0.2,-0.05,0.008945729629952173
398,GMI,RDI (SM),pearson,"['age', 'gender']",two-sided,645,-0.10296568551519657,[-0.18 -0.03],0.008980013992309126,^,Wake,Sleep,-0.18,-0.03,0.04431228722750358
399,GMI,Scanned VAT mass (DXA),pearson,"['age', 'gender']",two-sided,554,0.03666164798243768,[-0.05  0.12],0.38995985960017143,^,Wake,Anthropometry and body composition,-0.05,0.12,0.6601730879868012
400,GMI,Android tissue fat percent (DXA),pearson,"['age', 'gender']",two-sided,563,-0.027083458497266674,[-0.11  0.06],0.5220619346722695,^,Wake,Anthropometry and body composition,-0.11,0.06,0.756878253579348
401,GMI,Total fat mass (DXA),pearson,"['age', 'gender']",two-sided,563,-0.013229794509544984,[-0.1   0.07],0.7545327203024743,^,Wake,Anthropometry and body composition,-0.1,0.07,0.8954646705223599
402,GMI,vat/fat,pearson,"['age', 'gender']",two-sided,554,0.04376003784467617,[-0.04  0.13],0.30475531073476925,^,Wake,vat/fat,-0.04,0.13,0.575778568280431
403,GMI,Liver viscosity (US),pearson,"['age', 'gender']",two-sided,564,-0.06879233973069879,[-0.15  0.01],0.10328599646106944,^,Wake,Liver,-0.15,0.01,0.2883932041104346
404,GMI,Liver attenuation (US),pearson,"['age', 'gender']",two-sided,558,-0.03106252122962072,[-0.11  0.05],0.4647965837031277,^,Wake,Liver,-0.11,0.05,0.7177166347910723
405,GMI,Liver sound speed (US),pearson,"['age', 'gender']",two-sided,564,0.0011911348970743373,[-0.08  0.08],0.9775227156039421,^,Wake,Liver,-0.08,0.08,0.9910334890360342
406,GMI,Liver elasticity (US),pearson,"['age', 'gender']",two-sided,563,0.03084695567229885,[-0.05  0.11],0.46589915771881374,^,Wake,Liver,-0.05,0.11,0.7177166347910723
407,GMI,Carotid - intima media thickness (US),pearson,"['age', 'gender']",two-sided,538,-0.04761114781597611,[-0.13  0.04],0.2711890351749709,^,Wake,Vascular,-0.13,0.04,0.5417572441746507
408,GMI,Median daily caloric intake (DL),pearson,"['age', 'gender']",two-sided,653,0.04512812479222265,[-0.03  0.12],0.2502247612703105,^,Wake,Nutrition,-0.03,0.12,0.5158450452908215
409,GMI,Median daily carbohydrate caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,653,0.10755773947917811,[0.03 0.18],0.006014270205326182,^,Wake,Nutrition,0.03,0.18,0.031880330736827577
410,GMI,Median daily lipid caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,653,-0.08935824945613521,[-0.17 -0.01],0.022599961494200755,^,Wake,Nutrition,-0.17,-0.01,0.0940740728454967
411,GMI,Median daily protein caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,653,-0.07686550037715631,[-0.15 -0.  ],0.04995697824026702,^,Wake,Nutrition,-0.15,-0.0,0.17043776108622014
412,GMI,Average width (FI),pearson,"['age', 'gender']",two-sided,345,0.003483527665432611,[-0.1   0.11],0.9487468650186275,^,Wake,Vascular,-0.1,0.11,0.9783050887668358
413,GMI,Fractal dimension (FI),pearson,"['age', 'gender']",two-sided,345,0.001795784594467273,[-0.1   0.11],0.9735653252684024,^,Wake,Vascular,-0.1,0.11,0.9893875245597746
414,GMI,Vessel density (FI),pearson,"['age', 'gender']",two-sided,345,0.010327055114562344,[-0.1   0.12],0.8488651310430214,^,Wake,Vascular,-0.1,0.12,0.9406347686326492
458,GRADE,Waist circumference,pearson,"['age', 'gender']",two-sided,653,0.04091073064058701,[-0.04  0.12],0.297293278380981,^,Wake,Anthropometry and body composition,-0.04,0.12,0.5686074401169715
459,GRADE,Sitting BP diastolic,pearson,"['age', 'gender']",two-sided,653,-0.020217208267953802,[-0.1   0.06],0.6066247741123303,^,Wake,Vascular,-0.1,0.06,0.8158700821912513
460,GRADE,Sitting BP systolic,pearson,"['age', 'gender']",two-sided,653,-0.03909505803675061,[-0.12  0.04],0.31926836161155625,^,Wake,Vascular,-0.12,0.04,0.5888510590647392
461,GRADE,BMI,pearson,"['age', 'gender']",two-sided,653,0.037113499310132234,[-0.04  0.11],0.34443135360944144,^,Wake,Anthropometry and body composition,-0.04,0.11,0.6112617428632517
462,GRADE,HDL cholesterol (BT),pearson,"['age', 'gender']",two-sided,250,-0.0540747519187602,[-0.18  0.07],0.39650011034363186,^,Wake,Lipids,-0.18,0.07,0.665732536261014
463,GRADE,WBC (BT),pearson,"['age', 'gender']",two-sided,296,0.04502587025363887,[-0.07  0.16],0.4418136944301615,^,Wake,Inflammatory markers,-0.07,0.16,0.7025034353494279
464,GRADE,GGT (BT),pearson,"['age', 'gender']",two-sided,95,0.019003660080507127,[-0.19  0.22],0.8565227059790653,^,Wake,Liver,-0.19,0.22,0.9433805901288049
465,GRADE,CRP (BT),pearson,"['age', 'gender']",two-sided,90,-0.10415108706516356,[-0.31  0.11],0.33420255024752465,^,Wake,Inflammatory markers,-0.31,0.11,0.6020748233466857
466,GRADE,AST\GOT (BT),pearson,"['age', 'gender']",two-sided,220,0.005536377812404326,[-0.13  0.14],0.9352238071084904,^,Wake,Liver,-0.13,0.14,0.9743354910863018
467,GRADE,HbA1C (BT),pearson,"['age', 'gender']",two-sided,166,0.2321565025840982,[0.08 0.37],0.0027779951142034025,^,Wake,HbA1C,0.08,0.37,0.016643440927037605
468,GRADE,Total cholesterol (BT),pearson,"['age', 'gender']",two-sided,257,-0.06480477703554513,[-0.19  0.06],0.302611628469626,^,Wake,Lipids,-0.19,0.06,0.5743272445220734
469,GRADE,Triglycerides (BT),pearson,"['age', 'gender']",two-sided,259,0.00429111913053806,[-0.12  0.13],0.9454219716204294,^,Wake,Lipids,-0.12,0.13,0.9768348732530843
470,GRADE,LDL cholesterol (BT),pearson,"['age', 'gender']",two-sided,132,-0.011316367806610484,[-0.18  0.16],0.8983196209334567,^,Wake,Lipids,-0.18,0.16,0.961890503611809
471,GRADE,ALT\GPT (BT),pearson,"['age', 'gender']",two-sided,257,0.05402449762072682,[-0.07  0.18],0.3902902430636782,^,Wake,Liver,-0.07,0.18,0.6601730879868012
472,GRADE,eGFR (BT),pearson,"['age', 'gender']",two-sided,288,0.04235745532037842,[-0.07  0.16],0.475528532844262,^,Wake,Vascular,-0.07,0.16,0.723624579837021
473,GRADE,Total Sleep Time (SM),pearson,"['age', 'gender']",two-sided,653,-0.0050955421141443795,[-0.08  0.07],0.8967545535808408,^,Wake,Sleep,-0.08,0.07,0.9618736142054272
474,GRADE,AHI (SM),pearson,"['age', 'gender']",two-sided,645,0.009743977198362555,[-0.07  0.09],0.8052120339275626,^,Wake,Sleep,-0.07,0.09,0.9227149091705142
475,GRADE,Total Wake Time (SM),pearson,"['age', 'gender']",two-sided,653,0.034151117149550464,[-0.04  0.11],0.3843360664047397,^,Wake,Sleep,-0.04,0.11,0.6548754812704584
476,GRADE,ODI (SM),pearson,"['age', 'gender']",two-sided,641,0.003631720018436665,[-0.07  0.08],0.926996142845504,^,Wake,Sleep,-0.07,0.08,0.9718301250259846
477,GRADE,Mean Oxygen Saturation (SM),pearson,"['age', 'gender']",two-sided,646,-0.06521256389800369,[-0.14  0.01],0.09823837397908265,^,Wake,Sleep,-0.14,0.01,0.2781626989871991
478,GRADE,RDI (SM),pearson,"['age', 'gender']",two-sided,645,-0.02110447693911369,[-0.1   0.06],0.5932212797186502,^,Wake,Sleep,-0.1,0.06,0.8062105924669087
479,GRADE,Scanned VAT mass (DXA),pearson,"['age', 'gender']",two-sided,554,0.05073747545401692,[-0.03  0.13],0.23399720400686555,^,Wake,Anthropometry and body composition,-0.03,0.13,0.4954515628166076
480,GRADE,Android tissue fat percent (DXA),pearson,"['age', 'gender']",two-sided,563,0.03141030407100837,[-0.05  0.11],0.4577901075415204,^,Wake,Anthropometry and body composition,-0.05,0.11,0.7122564378269175
481,GRADE,Total fat mass (DXA),pearson,"['age', 'gender']",two-sided,563,0.04677799946598622,[-0.04  0.13],0.2686868109548561,^,Wake,Anthropometry and body composition,-0.04,0.13,0.5385642577041945
482,GRADE,vat/fat,pearson,"['age', 'gender']",two-sided,554,0.049634901873733546,[-0.03  0.13],0.2443306853365607,^,Wake,vat/fat,-0.03,0.13,0.5089128779765355
483,GRADE,Liver viscosity (US),pearson,"['age', 'gender']",two-sided,564,-0.018702813030494893,[-0.1   0.06],0.6581777154837878,^,Wake,Liver,-0.1,0.06,0.8456493726579035
484,GRADE,Liver attenuation (US),pearson,"['age', 'gender']",two-sided,558,-0.055116975886043716,[-0.14  0.03],0.19439015674000398,^,Wake,Liver,-0.14,0.03,0.43800322573048633
485,GRADE,Liver sound speed (US),pearson,"['age', 'gender']",two-sided,564,-0.017907350501271655,[-0.1   0.06],0.6718501978443316,^,Wake,Liver,-0.1,0.06,0.8516587748479758
486,GRADE,Liver elasticity (US),pearson,"['age', 'gender']",two-sided,563,0.020597206709956295,[-0.06  0.1 ],0.6263877483697817,^,Wake,Liver,-0.06,0.1,0.8304916214340926
487,GRADE,Carotid - intima media thickness (US),pearson,"['age', 'gender']",two-sided,538,-0.015557588006816763,[-0.1   0.07],0.7193220033728804,^,Wake,Vascular,-0.1,0.07,0.8790038314652716
488,GRADE,Median daily caloric intake (DL),pearson,"['age', 'gender']",two-sided,653,0.005875546223873488,[-0.07  0.08],0.8810596982021546,^,Wake,Nutrition,-0.07,0.08,0.9553897676913179
489,GRADE,Median daily carbohydrate caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,653,0.02474346210752953,[-0.05  0.1 ],0.5285603024252122,^,Wake,Nutrition,-0.05,0.1,0.7606111669045736
490,GRADE,Median daily lipid caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,653,-0.008397405473576482,[-0.09  0.07],0.8306645771139093,^,Wake,Nutrition,-0.09,0.07,0.9315800257384916
491,GRADE,Median daily protein caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,653,-0.04143451566590728,[-0.12  0.04],0.29114600325806334,^,Wake,Nutrition,-0.12,0.04,0.5615163572464961
492,GRADE,Average width (FI),pearson,"['age', 'gender']",two-sided,345,-0.0260948053595982,[-0.13  0.08],0.6300898528778638,^,Wake,Vascular,-0.13,0.08,0.8329709888749278
493,GRADE,Fractal dimension (FI),pearson,"['age', 'gender']",two-sided,345,0.01907385108057994,[-0.09  0.12],0.7248418898715521,^,Wake,Vascular,-0.09,0.12,0.880976663283203
494,GRADE,Vessel density (FI),pearson,"['age', 'gender']",two-sided,345,-0.010117251409089386,[-0.12  0.1 ],0.8518998561251154,^,Wake,Vascular,-0.12,0.1,0.942158194589879
537,GRADE_eugly,Waist circumference,pearson,"['age', 'gender']",two-sided,653,-0.023187403605571304,[-0.1   0.05],0.5548138654178507,^,Wake,Anthropometry and body composition,-0.1,0.05,0.7799869623123786
538,GRADE_eugly,Sitting BP diastolic,pearson,"['age', 'gender']",two-sided,653,-0.009534342452091655,[-0.09  0.07],0.8081573078645794,^,Wake,Vascular,-0.09,0.07,0.9241272745838115
539,GRADE_eugly,Sitting BP systolic,pearson,"['age', 'gender']",two-sided,653,0.04309633941103046,[-0.03  0.12],0.27221008331577395,^,Wake,Vascular,-0.03,0.12,0.5428201073615067
540,GRADE_eugly,BMI,pearson,"['age', 'gender']",two-sided,653,-0.006647118835100452,[-0.08  0.07],0.865580194226366,^,Wake,Anthropometry and body composition,-0.08,0.07,0.9474268244954183
541,GRADE_eugly,HDL cholesterol (BT),pearson,"['age', 'gender']",two-sided,250,0.03876227419251349,[-0.09  0.16],0.5434704594120766,^,Wake,Lipids,-0.09,0.16,0.7722402234787308
542,GRADE_eugly,WBC (BT),pearson,"['age', 'gender']",two-sided,296,0.013970792363514986,[-0.1   0.13],0.8114620302195272,^,Wake,Inflammatory markers,-0.1,0.13,0.9253541549963908
543,GRADE_eugly,GGT (BT),pearson,"['age', 'gender']",two-sided,95,0.03341181093354752,[-0.17  0.24],0.7505283270485872,^,Wake,Liver,-0.17,0.24,0.8934989913208073
544,GRADE_eugly,CRP (BT),pearson,"['age', 'gender']",two-sided,90,0.052825414032036645,[-0.16  0.26],0.6249816178352348,^,Wake,Inflammatory markers,-0.16,0.26,0.8297591825174596
545,GRADE_eugly,AST\GOT (BT),pearson,"['age', 'gender']",two-sided,220,-0.07895381794983417,[-0.21  0.05],0.2457028020838838,^,Wake,Liver,-0.21,0.05,0.5111823724458878
546,GRADE_eugly,HbA1C (BT),pearson,"['age', 'gender']",two-sided,166,-0.1510423618216901,[-0.3  0. ],0.05353478678972859,^,Wake,HbA1C,-0.3,0.0,0.17970737334239134
547,GRADE_eugly,Total cholesterol (BT),pearson,"['age', 'gender']",two-sided,257,0.02913764228558388,[-0.09  0.15],0.6432904081601092,^,Wake,Lipids,-0.09,0.15,0.8402443833701608
548,GRADE_eugly,Triglycerides (BT),pearson,"['age', 'gender']",two-sided,259,-0.02507790994399257,[-0.15  0.1 ],0.6890588289048443,^,Wake,Lipids,-0.15,0.1,0.8623959703240708
549,GRADE_eugly,LDL cholesterol (BT),pearson,"['age', 'gender']",two-sided,132,0.008191232464733038,[-0.16  0.18],0.9263056017863049,^,Wake,Lipids,-0.16,0.18,0.9718301250259846
550,GRADE_eugly,ALT\GPT (BT),pearson,"['age', 'gender']",two-sided,257,-0.10429101118942939,[-0.22  0.02],0.09656367865993515,^,Wake,Liver,-0.22,0.02,0.27557710187493584
551,GRADE_eugly,eGFR (BT),pearson,"['age', 'gender']",two-sided,288,0.04423271311736298,[-0.07  0.16],0.4561920326777631,^,Wake,Vascular,-0.07,0.16,0.7110492620640712
552,GRADE_eugly,Total Sleep Time (SM),pearson,"['age', 'gender']",two-sided,653,-0.009336862718559663,[-0.09  0.07],0.8120559051258628,^,Wake,Sleep,-0.09,0.07,0.9256277725794169
553,GRADE_eugly,AHI (SM),pearson,"['age', 'gender']",two-sided,645,0.006927364082148703,[-0.07  0.08],0.8608277547049109,^,Wake,Sleep,-0.07,0.08,0.9450895792065468
554,GRADE_eugly,Total Wake Time (SM),pearson,"['age', 'gender']",two-sided,653,-0.0070234847570547244,[-0.08  0.07],0.8580476868454403,^,Wake,Sleep,-0.08,0.07,0.9438813099310929
555,GRADE_eugly,ODI (SM),pearson,"['age', 'gender']",two-sided,641,0.020607916889095128,[-0.06  0.1 ],0.6030834820386453,^,Wake,Sleep,-0.06,0.1,0.8130991407118148
556,GRADE_eugly,Mean Oxygen Saturation (SM),pearson,"['age', 'gender']",two-sided,646,0.005838272742679347,[-0.07  0.08],0.8824436434366586,^,Wake,Sleep,-0.07,0.08,0.9562509411659939
557,GRADE_eugly,RDI (SM),pearson,"['age', 'gender']",two-sided,645,0.00016465007884373226,[-0.08  0.08],0.9966752393654892,^,Wake,Sleep,-0.08,0.08,0.9977781629059157
558,GRADE_eugly,Scanned VAT mass (DXA),pearson,"['age', 'gender']",two-sided,554,-0.01034668352510378,[-0.09  0.07],0.8083559874215065,^,Wake,Anthropometry and body composition,-0.09,0.07,0.9241272745838115
559,GRADE_eugly,Android tissue fat percent (DXA),pearson,"['age', 'gender']",two-sided,563,-0.014821093685574206,[-0.1   0.07],0.7261283053780305,^,Wake,Anthropometry and body composition,-0.1,0.07,0.881453027997669
560,GRADE_eugly,Total fat mass (DXA),pearson,"['age', 'gender']",two-sided,563,0.0009486386422593818,[-0.08  0.08],0.9821138747364484,^,Wake,Anthropometry and body composition,-0.08,0.08,0.9921671528139665
561,GRADE_eugly,vat/fat,pearson,"['age', 'gender']",two-sided,554,-0.028825820759515126,[-0.11  0.05],0.4991303878727099,^,Wake,vat/fat,-0.11,0.05,0.7424718403324388
562,GRADE_eugly,Liver viscosity (US),pearson,"['age', 'gender']",two-sided,564,0.04900223833958722,[-0.03  0.13],0.24613681807027554,^,Wake,Liver,-0.03,0.13,0.5117352912302763
563,GRADE_eugly,Liver attenuation (US),pearson,"['age', 'gender']",two-sided,558,0.05633374833157482,[-0.03  0.14],0.18470915674804847,^,Wake,Liver,-0.03,0.14,0.42450102962799896
564,GRADE_eugly,Liver sound speed (US),pearson,"['age', 'gender']",two-sided,564,0.0022889812406687343,[-0.08  0.08],0.9568211719738955,^,Wake,Liver,-0.08,0.08,0.9810399171655279
565,GRADE_eugly,Liver elasticity (US),pearson,"['age', 'gender']",two-sided,563,-0.019661386720291614,[-0.1   0.06],0.6421500382263965,^,Wake,Liver,-0.1,0.06,0.8396989659101133
566,GRADE_eugly,Carotid - intima media thickness (US),pearson,"['age', 'gender']",two-sided,538,0.04423225732076499,[-0.04  0.13],0.3067050021103302,^,Wake,Vascular,-0.04,0.13,0.5772519942631318
567,GRADE_eugly,Median daily caloric intake (DL),pearson,"['age', 'gender']",two-sided,653,0.03039537166880768,[-0.05  0.11],0.4388022974236234,^,Wake,Nutrition,-0.05,0.11,0.7007693680958779
568,GRADE_eugly,Median daily carbohydrate caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,653,-0.011662744411432339,[-0.09  0.07],0.7664591293358118,^,Wake,Nutrition,-0.09,0.07,0.9024599032613421
569,GRADE_eugly,Median daily lipid caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,653,0.009838906552725816,[-0.07  0.09],0.8021540152265216,^,Wake,Nutrition,-0.07,0.09,0.9221136211417077
570,GRADE_eugly,Median daily protein caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,653,0.0035006161119504535,[-0.07  0.08],0.9289660413999807,^,Wake,Nutrition,-0.07,0.08,0.9722041811784559
571,GRADE_eugly,Average width (FI),pearson,"['age', 'gender']",two-sided,345,0.031327782714662585,[-0.07  0.14],0.5631138289184909,^,Wake,Vascular,-0.07,0.14,0.7858218602561234
